transport,departure,arrival,passengers
train,Уфа,Рязань,213
train,Тюмень,Златоуст,243
train,Тында,Омск,224
train,Саратов,Орск,218
train,Санкт-Петербург,Кирсанов,220
train,Санкт-Петербург,Старица,249
train,Санкт-Петербург,Горячий Ключ,240
train,Ессентуки,Курск,251
train,Ярославль,Рыбинск,239
train,Екатеринбург,Каменск-Уральский,225
train,Санкт-Петербург,Ивангород,238
train,Уфа,Кизляр,220
train,Киров,Печора,189
train,Навашино,Чебоксары,229
train,Хоста,Белореченск,211
train,Тула,Ростов-на-Дону,207
train,Воронеж,Шахты,208
train,Рязань,Оренбург,235
train,Киров,Дзержинск,240
train,Брянск,Липецк,188
train,Архангельск,Александров,213
train,Данилов,Архангельск,244
train,Владимир,Смоленск,189
train,Миасс,Самара,210
train,Ижевск,Новый Уренгой,206
train,Москва,Томск,246
train,Нижневартовск,Магнитогорск,224
train,Грязи,Ростов-на-Дону,212
train,Петушки,Владимир,217
train,Мурманск,Новосокольники,217
train,Ульяновск,Бугульма,226
train,Улан-Удэ,Екатеринбург,224
train,Рязань,Каменск-Шахтинский,202
train,Сибай,Уфа,234
train,Красноярск,Абдулино,202
train,Бабаево,Череповец,210
train,Ивангород,Санкт-Петербург,203
train,Саратов,Новороссийск,230
train,Омск,Саратов,215
train,Киров,Коряжма,229
train,Астрахань,Гудермес,231
train,Волхов,Вологда,211
train,Сургут,Ульяновск,191
train,Иркутск,Сковородино,236
train,Омск,Ноябрьск,232
train,Улан-Удэ,Томск,224
train,Екатеринбург,Чусовой,227
train,Иланский,Красноярск,231
train,Тверь,Курск,226
train,Пятигорск,Новочеркасск,227
train,Каменск-Шахтинский,Краснодар,212
train,Владивосток,Спасск-Дальний,241
train,Кыштым,Санкт-Петербург,223
train,Омск,Называевск,211
train,Лоо,Волгоград,236
train,Ростов-на-Дону,Гулькевичи,233
train,Саратов,Новокуйбышевск,217
train,Сочи,Рязань,228
train,Котельнич,Нижний Новгород,204
train,Вологда,Киров,215
train,Тверь,Бологое,203
train,Тобольск,Нижний Новгород,212
train,Санкт-Петербург,Кыштым,213
train,Красноярск,Ачинск,223
train,Гатчина,Луга,203
train,Москва,Белорецк,223
train,Туймазы,Челябинск,188
train,Миасс,Тюмень,230
train,Екатеринбург,Новокузнецк,242
train,Кропоткин,Волгоград,207
train,Санкт-Петербург,Шахунья,237
train,Ярцево,Можайск,205
train,Краснодар,Тимашёвск,200
train,Димитровград,Уфа,207
train,Каменск-Шахтинский,Новороссийск,232
train,Няндома,Ярославль,212
train,Сальск,Сочи,226
train,Харовск,Москва,188
train,Магнитогорск,Краснодар,214
train,Грязи,Краснодар,237
train,Брянск,Краснодар,230
train,Москва,Михайлов,218
train,Хилок,Чита,234
train,Нижневартовск,Оренбург,211
train,Первоуральск,Санкт-Петербург,229
train,Смоленск,Екатеринбург,225
train,Тихорецк,Воронеж,213
train,Курск,Кисловодск,241
train,Пенза,Оренбург,200
train,Пятигорск,Пенза,226
train,Тюмень,Кунгур,231
train,Тюмень,Кемерово,232
train,Санкт-Петербург,Шумерля,196
train,Екатеринбург,Сочи,216
train,Пыть-Ях,Чернушка,225
train,Омск,Лангепас,208
train,Москва,Первоуральск,202
train,Петухово,Уфа,205
train,Барнаул,Пыть-Ях,208
train,Москва,Малоархангельск,202
train,Санкт-Петербург,Лоо,216
train,Томск,Ленинск-Кузнецкий,206
train,Волгоград,Сургут,223
train,Москва,Сонково,215
train,Беломорск,Архангельск,203
train,Уфа,Мегион,216
train,Нижневартовск,Астрахань,232
train,Екатеринбург,Зеленодольск,211
train,Печора,Санкт-Петербург,225
train,Прохладный,Санкт-Петербург,198
train,Узловая,Москва,197
train,Адлер,Тула,198
train,Екатеринбург,Махачкала,208
train,Магнитогорск,Сургут,238
train,Усть-Кут,Северобайкальск,233
train,Киров,Шахунья,217
train,Самара,Ессентуки,216
train,Невинномысск,Самара,225
train,Мегион,Омск,222
train,Каменногорск,Сортавала,203
train,Иркутск,Байкальск,229
train,Владивосток,Вяземский,227
train,Ярославль,Вельск,199
train,Новосибирск,Сургут,209
train,Санкт-Петербург,Михайловка,208
train,Арзамас,Тольятти,236
train,Тверь,Калуга,205
train,Печора,Воркута,224
train,Нурлат,Москва,202
train,Рязань,Ковылкино,220
train,Бикин,Уссурийск,220
train,Пустошка,Москва,190
train,Лабытнанги,Воркута,210
train,Москва,Емва,215
train,Волгоград,Лазаревское,215
train,Медногорск,Москва,212
train,Киров,Череповец,207
train,Улан-Удэ,Свободный,188
train,Новороссийск,Батайск,199
train,Улан-Удэ,Хабаровск,197
train,Воркута,Нижний Новгород,205
train,Сургут,Нижний Новгород,209
train,Екатеринбург,Троицк,183
train,Орск,Краснодар,211
train,Нижний Новгород,Новосибирск,200
train,Лазаревское,Сальск,210
train,Саранск,Нижний Новгород,197
train,Москва,Себеж,190
train,Новосибирск,Агрыз,186
train,Сочи,Челябинск,190
train,Юрга,Пермь,193
train,Ижевск,Пыть-Ях,190
train,Екатеринбург,Котельнич,194
train,Кропоткин,Воронеж,193
train,Нижний Новгород,Глазов,210
train,Самара,Новотроицк,184
train,Туапсе,Саратов,188
train,Ишим,Сургут,199
train,Сызрань,Пенза,198
train,Самара,Красноярск,195
train,Орск,Тюмень,186
train,Шахты,Адлер,223
train,Саратов,Армавир,223
train,Владикавказ,Лазаревское,182
train,Сочи,Екатеринбург,196
train,Оренбург,Каменск-Уральский,206
train,Владикавказ,Белореченск,217
train,Белово,Томск,193
train,Москва,Кемь,198
train,Рязань,Коломна,210
train,Казань,Курган,195
train,Прокопьевск,Абакан,206
train,Кропоткин,Новочеркасск,202
train,Волгоград,Кропоткин,189
train,Уфа,Махачкала,191
train,Ижевск,Минеральные Воды,207
train,Пенза,Челябинск,227
train,Омск,Заводоуковск,182
train,Челябинск,Ростов-на-Дону,203
train,Мегион,Тобольск,177
train,Красноярск,Анапа,192
train,Белореченск,Лоо,220
train,Анапа,Новосибирск,178
train,Ачинск,Красноярск,212
train,Ярославль,Микунь,193
train,Алатырь,Казань,175
train,Саратов,Нижний Новгород,180
train,Санкт-Петербург,Ряжск,219
train,Омск,Белгород,190
train,Благовещенск,Белогорск,210
train,Челябинск,Рязань,207
train,Тобольск,Омск,211
train,Нижний Тагил,Екатеринбург,214
train,Самара,Балашов,196
train,Ноябрьск,Янаул,208
train,Москва,Шадринск,201
train,Рязань,Рузаевка,206
train,Краснодар,Балашов,190
train,Екатеринбург,Юрга,203
train,Шуя,Санкт-Петербург,196
train,Глазов,Пермь,196
train,Ноябрьск,Казань,214
train,Новосибирск,Хабаровск,199
train,Омск,Киров,202
train,Шахты,Кисловодск,190
train,Каменск-Уральский,Сургут,214
train,Ижевск,Адлер,207
train,Юрьев-Польский,Москва,184
train,Адлер,Сызрань,210
train,Москва,Бежаницы,228
train,Лоо,Невинномысск,202
train,Воронеж,Кропоткин,207
train,Ижевск,Волгоград,200
train,Тюмень,Калачинск,194
train,Медвежьегорск,Москва,199
train,Краснодар,Ижевск,179
train,Воронеж,Пенза,197
train,Тюмень,Татарск,183
train,Бузулук,Самара,206
train,Вельск,Санкт-Петербург,196
train,Уяр,Абакан,217
train,Рязань,Грозный,190
train,Нижний Новгород,Вятские Поляны,196
train,Самара,Бугуруслан,206
train,Сочи,Пенза,206
train,Харабали,Волгоград,214
train,Ростов-на-Дону,Смоленск,199
train,Кропоткин,Владикавказ,185
train,Казань,Кисловодск,185
train,Воркута,Сыктывкар,195
train,Минеральные Воды,Казань,204
train,Абакан,Омск,188
train,Махачкала,Прохладный,176
train,Новый Уренгой,Агрыз,190
train,Майкоп,Лоо,194
train,Петров Вал,Волгоград,188
train,Лабытнанги,Котлас,190
train,Адлер,Пермь,206
train,Далматово,Екатеринбург,210
train,Самара,Бузулук,205
train,Тверь,Казань,186
train,Нижний Новгород,Тольятти,213
train,Волхов,Котлас,219
train,Лоо,Армавир,215
train,Кропоткин,Грозный,192
train,Красноярск,Тында,211
train,Екатеринбург,Славгород,183
train,Сызрань,Туапсе,188
train,Полярные Зори,Мурманск,208
train,Белгород,Челябинск,195
train,Вышний Волочёк,Тверь,187
train,Рузаевка,Оренбург,190
train,Бийск,Екатеринбург,181
train,Батайск,Адлер,206
train,Москва,Барабинск,197
train,Оренбург,Пыть-Ях,199
train,Юрга,Абакан,191
train,Омск,Прокопьевск,210
train,Казань,Лангепас,218
train,Туапсе,Хоста,207
train,Смоленск,Владимир,222
train,Новосибирск,Белгород,188
train,Кропоткин,Махачкала,196
train,Тюмень,Кыштым,182
train,Петрозаводск,Оленегорск,184
train,Рязань,Волгоград,223
train,Курск,Адлер,221
train,Вологда,Пермь,223
train,Тихорецк,Махачкала,189
train,Сочи,Миллерово,197
train,Анапа,Челябинск,217
train,Москва,Полярные Зори,200
train,Сыктывкар,Ярославль,216
train,Грязи,Анапа,217
train,Казань,Минеральные Воды,212
train,Лазаревское,Волгоград,187
train,Ожерелье,Санкт-Петербург,212
train,Бабушкин,Иркутск,188
train,Новокуйбышевск,Саратов,196
train,Аша,Челябинск,195
train,Волхов,Новгород Великий,195
train,Пенза,Сочи,184
train,Белово,Новосибирск,188
train,Усолье-Сибирское,Чита,180
train,Москва,Злынка,165
train,Томск,Нижний Новгород,183
train,Новосибирск,Новоалтайск,188
train,Лихославль,Санкт-Петербург,189
train,Казань,Шумерля,188
train,Красноярск,Владивосток,167
train,Воронеж,Туапсе,181
train,Краснодар,Новозыбков,194
train,Усинск,Котлас,156
train,Москва,Котово,185
train,Новый Уренгой,Троицк,207
train,Ярославль,Ковров,190
train,Самара,Магнитогорск,190
train,Омск,Усть-Кут,188
train,Малая Вишера,Воронеж,186
train,Людиново,Москва,194
train,Тверь,Орёл,175
train,Нижний Новгород,Урень,188
train,Можайск,Ярцево,170
train,Уссурийск,Биробиджан,189
train,Нягань,Нижний Новгород,171
train,Тайшет,Таксимо,168
train,Пермь,Ульяновск,175
train,Мурманск,Тверь,181
train,Няндома,Санкт-Петербург,158
train,Москва,Дно,197
train,Богданович,Сургут,191
train,Улан-Удэ,Нерюнгри,179
train,Мценск,Санкт-Петербург,211
train,Санкт-Петербург,Бугульма,188
train,Мичуринск,Тамбов,173
train,Орск,Рязань,198
train,Сургут,Астрахань,170
train,Волгоград,Лоо,193
train,Златоуст,Нижневартовск,170
train,Усть-Лабинск,Москва,164
train,Ноябрьск,Оренбург,168
train,Уфа,Магнитогорск,159
train,Самара,Каменск-Уральский,172
train,Санкт-Петербург,Майский,195
train,Ишим,Москва,209
train,Ангарск,Омск,183
train,Рыбинск,Ярославль,198
train,Белово,Екатеринбург,191
train,Сызрань,Рязань,196
train,Нерюнгри,Биробиджан,181
train,Советский,Уфа,170
train,Архангельск,Волхов,184
train,Барабинск,Тюмень,162
train,Сургут,Называевск,180
train,Пенза,Нижний Новгород,191
train,Абдулино,Уфа,167
train,Сургут,Магнитогорск,156
train,Прохладный,Махачкала,186
train,Рязань,Нижний Новгород,196
train,Казань,Навашино,192
train,Новый Уренгой,Пыть-Ях,204
train,Белогорск,Биробиджан,187
train,Новочеркасск,Санкт-Петербург,206
train,Туапсе,Минеральные Воды,171
train,Шумерля,Санкт-Петербург,189
train,Сковородино,Улан-Удэ,186
train,Лангепас,Чернушка,195
train,Москва,Изобильный,190
train,Ростов Великий,Ярославль,185
train,Сковородино,Иркутск,177
train,Ульяновск,Ижевск,174
train,Благовещенск,Чита,184
train,Новороссийск,Армавир,163
train,Железногорск-Илимский,Новосибирск,203
train,Череповец,Киров,189
train,Калуга,Балабаново,201
train,Зуевка,Москва,164
train,Сызрань,Екатеринбург,183
train,Москва,Кемерово,181
train,Новосибирск,Канаш,206
train,Вологда,Микунь,164
train,Сковородино,Белогорск,167
train,Северобайкальск,Усть-Кут,206
train,Каменск-Уральский,Москва,190
train,Тверь,Киров,188
train,Нижнеудинск,Новосибирск,160
train,Уфа,Минеральные Воды,189
train,Волгоград,Ижевск,174
train,Тобольск,Губкинский,185
train,Санкт-Петербург,Димитровград,184
train,Миллерово,Сочи,165
train,Рассказово,Москва,173
train,Сочи,Курск,171
train,Курск,Смоленск,189
train,Санкт-Петербург,Фролово,199
train,Москва,Любим,171
train,Оренбург,Кисловодск,176
train,Хоста,Майкоп,173
train,Чернушка,Казань,207
train,Саратов,Анапа,190
train,Минеральные Воды,Тихорецк,195
train,Чебоксары,Навашино,189
train,Тында,Абдулино,197
train,Самара,Киров,198
train,Екатеринбург,Староминская,193
train,Улан-Удэ,Усолье-Сибирское,167
train,Бикин,Владивосток,206
train,Рязань,Липецк,190
train,Магнитогорск,Адлер,165
train,Киров,Казань,161
train,Москва,Губкинский,176
train,Воронеж,Уфа,171
train,Улан-Удэ,Байкальск,196
train,Ростов-на-Дону,Брянск,178
train,Канск,Тайшет,183
train,Киселёвск,Новосибирск,182
train,Татарск,Тюмень,159
train,Воронеж,Махачкала,169
train,Курск,Ессентуки,185
train,Казань,Тверь,186
train,Москва,Хабаровск,158
train,Шадринск,Москва,172
train,Сызрань,Пятигорск,172
train,Ставрополь,Ростов-на-Дону,202
train,Пыть-Ях,Барнаул,205
train,Волхов,Лодейное Поле,195
train,Самара,Поворино,164
train,Пенза,Каменск-Шахтинский,169
train,Мурманск,Онега,173
train,Оленегорск,Вологда,194
train,Сургут,Абдулино,194
train,Новосибирск,Ишим,182
train,Свободный,Улан-Удэ,176
train,Белогорск,Чита,197
train,Хадыженск,Лазаревское,164
train,Александров,Иваново,195
train,Волгоград,Тюмень,173
train,Глазов,Киров,193
train,Владикавказ,Воронеж,205
train,Уфа,Арзамас,185
train,Тайга,Заозёрный,186
train,Краснодар,Канаш,178
train,Вологда,Оленегорск,195
train,Анапа,Курск,190
train,Москва,Югорск,175
train,Липецк,Минеральные Воды,200
train,Улан-Удэ,Тайшет,181
train,Сызрань,Махачкала,178
train,Ртищево,Краснодар,206
train,Уфа,Отрадный,178
train,Минеральные Воды,Челябинск,173
train,Нижний Новгород,Рязань,158
train,Чернушка,Нижневартовск,169
train,Ижевск,Новороссийск,195
train,Ярославль,Мантурово,206
train,Саранск,Самара,205
train,Ростов-на-Дону,Тверь,167
train,Бугульма,Сургут,166
train,Калуга,Тверь,198
train,Екатеринбург,Усть-Катав,179
train,Пермь,Кострома,166
train,Рузаевка,Ульяновск,172
train,Приобье,Москва,184
train,Волхов,Бабаево,174
train,Омск,Мегион,162
train,Воркута,Ярославль,171
train,Кисловодск,Шахты,189
train,Черемхово,Красноярск,194
train,Чита,Нерюнгри,184
train,Ярославль,Омск,190
train,Советский,Пермь,189
train,Россошь,Невинномысск,179
train,Москва,Новосокольники,179
train,Адлер,Ульяновск,196
train,Рубцовск,Барнаул,186
train,Казань,Лиски,172
train,Махачкала,Тюмень,189
train,Мичуринск,Анапа,173
train,Магнитогорск,Уфа,172
train,Пыть-Ях,Новый Уренгой,170
train,Мурманск,Полярные Зори,187
train,Пыть-Ях,Ульяновск,177
train,Заводоуковск,Екатеринбург,168
train,Каменск-Шахтинский,Пенза,174
train,Дзержинск,Киров,174
train,Воронеж,Лиски,169
train,Шарья,Кострома,164
train,Бугуруслан,Сургут,179
train,Челябинск,Томск,184
train,Брянск,Смоленск,155
train,Троицк,Екатеринбург,142
train,Богданович,Новосибирск,167
train,Кемерово,Новосибирск,174
train,Россошь,Минеральные Воды,160
train,Екатеринбург,Пятигорск,152
train,Армавир,Минеральные Воды,151
train,Лангепас,Челябинск,167
train,Гатчина,Санкт-Петербург,174
train,Москва,Новоалександровск,153
train,Ачинск,Омск,170
train,Уфа,Балаково,169
train,Брянск,Саратов,167
train,Беслан,Крымск,173
train,Лиски,Шахты,180
train,Усть-Илимск,Железногорск-Илимский,156
train,Краснодар,Поворино,182
train,Сургут,Мегион,171
train,Владимир,Тверь,155
train,Армавир,Нижний Новгород,152
train,Малая Вишера,Ярославль,189
train,Тобольск,Когалым,169
train,Ярославль,Буй,145
train,Пенза,Пятигорск,177
train,Тюмень,Иркутск,157
train,Рязань,Владикавказ,180
train,Клинцы,Калуга,169
train,Тюмень,Усть-Кут,175
train,Владивосток,Новосибирск,165
train,Сочи,Грязи,172
train,Пенза,Канаш,174
train,Санкт-Петербург,Гатчина,174
train,Смоленск,Воронеж,156
train,Улан-Удэ,Сковородино,158
train,Санкт-Петербург,Тобольск,147
train,Екатеринбург,Южноуральск,165
train,Новосибирск,Ужур,171
train,Санкт-Петербург,Кунгур,188
train,Ленинск-Кузнецкий,Томск,149
train,Невинномысск,Рязань,187
train,Улан-Удэ,Тайга,150
train,Нижний Тагил,Пермь,188
train,Красноярск,Артёмовск,177
train,Горячий Ключ,Саратов,154
train,Георгиевск,Сочи,159
train,Уфа,Абдулино,156
train,Свободный,Петровск-Забайкальский,186
train,Усинск,Емва,143
train,Кондопога,Санкт-Петербург,162
train,Хабаровск,Красноярск,155
train,Оренбург,Новотроицк,176
train,Белореченск,Хоста,166
train,Калуга,Сухиничи,151
train,Самара,Ершов,150
train,Прокопьевск,Томск,176
train,Пятигорск,Россошь,153
train,Красноярск,Мариинск,179
train,Ачинск,Канск,189
train,Россошь,Пятигорск,185
train,Ковров,Орехово-Зуево,181
train,Екатеринбург,Россошь,159
train,Сандово,Санкт-Петербург,186
train,Екатеринбург,Туймазы,148
train,Челябинск,Астрахань,165
train,Смоленск,Ростов-на-Дону,176
train,Староминская,Волгоград,156
train,Сочи,Новосибирск,149
train,Омск,Ачинск,148
train,Новороссийск,Миллерово,183
train,Иркутск,Пермь,191
train,Челябинск,Сызрань,169
train,Краснодар,Окуловка,144
train,Арзамас,Уфа,146
train,Самара,Томск,168
train,Новотроицк,Самара,164
train,Тула,Адлер,159
train,Курск,Мурманск,174
train,Чита,Уссурийск,150
train,Саратов,Ессентуки,153
train,Хабаровск,Иркутск,160
train,Анапа,Санкт-Петербург,158
train,Тюмень,Краснодар,177
train,Аргун,Астрахань,171
train,Лоо,Сочи,175
train,Ряжск,Санкт-Петербург,155
train,Мегион,Сургут,184
train,Карталы,Оренбург,150
train,Усть-Кут,Канск,185
train,Киров,Ульяновск,183
train,Екатеринбург,Чита,152
train,Бежецк,Ярославль,181
train,Владикавказ,Тихорецк,180
train,Кореновск,Сочи,166
train,Киров,Пенза,149
train,Новочеркасск,Лазаревское,165
train,Владикавказ,Шахты,170
train,Вельск,Котлас,181
train,Белгород,Сызрань,153
train,Белореченск,Владикавказ,168
train,Красноярск,Волгоград,157
train,Санкт-Петербург,Поворино,188
train,Иркутск,Канаш,185
train,Пыть-Ях,Агрыз,162
train,Москва,Дербент,164
train,Орёл,Тверь,173
train,Шахты,Владикавказ,179
train,Новороссийск,Ижевск,175
train,Ульяновск,Челябинск,159
train,Котово,Москва,155
train,Вольск,Самара,181
train,Рязань,Пятигорск,167
train,Тайга,Усть-Кут,173
train,Москва,Татарск,189
train,Санкт-Петербург,Ковылкино,150
train,Юрга,Усть-Кут,160
train,Новосибирск,Ростов-на-Дону,175
train,Лазаревское,Новочеркасск,158
train,Санкт-Петербург,Ишим,166
train,Ряжск,Оренбург,174
train,Воронеж,Прохладный,171
train,Биробиджан,Белогорск,150
train,Красноярск,Агрыз,182
train,Невинномысск,Лоо,148
train,Оленегорск,Архангельск,174
train,Курск,Армавир,150
train,Санкт-Петербург,Сосногорск,176
train,Окуловка,Тосно,180
train,Пермь,Каменск-Уральский,172
train,Бугульма,Челябинск,173
train,Санкт-Петербург,Верещагино,145
train,Кандалакша,Вологда,170
train,Завитинск,Хабаровск,180
train,Таксимо,Красноярск,158
train,Шахты,Волгоград,177
train,Иркутск,Хабаровск,154
train,Новосибирск,Алейск,157
train,Тюмень,Бугуруслан,174
train,Тюмень,Красноуфимск,162
train,Боготол,Новосибирск,152
train,Котельниково,Краснодар,189
train,Киселёвск,Абакан,178
train,Пыть-Ях,Вятские Поляны,160
train,Тобольск,Златоуст,166
train,Волгоград,Липецк,167
train,Саратов,Горячий Ключ,166
train,Тюмень,Чебаркуль,146
train,Екатеринбург,Сызрань,176
train,Дагомыс,Горячий Ключ,181
train,Москва,Узловая,157
train,Екатеринбург,Адлер,143
train,Череповец,Котлас,164
train,Кострома,Екатеринбург,179
train,Минеральные Воды,Тула,179
train,Новосибирск,Тулун,168
train,Белогорск,Завитинск,169
train,Сочи,Георгиевск,153
train,Владивосток,Иркутск,172
train,Анапа,Мичуринск,183
train,Карасук,Омск,179
train,Тюмень,Первоуральск,170
train,Миллерово,Адлер,141
train,Тюмень,Называевск,154
train,Губкинский,Пермь,160
train,Улан-Удэ,Бабушкин,158
train,Владикавказ,Туапсе,148
train,Новокузнецк,Кропоткин,186
train,Лазаревское,Хоста,162
train,Москва,Аша,154
train,Москва,Ахтубинск,146
train,Зима,Новосибирск,171
train,Облучье,Владивосток,174
train,Мегион,Казань,164
train,Ярославль,Арзамас,148
train,Вятские Поляны,Пермь,174
train,Тайшет,Ангарск,157
train,Томск,Краснодар,153
train,Мичуринск,Волгоград,163
train,Киров,Данилов,189
train,Самара,Вольск,178
train,Прокопьевск,Омск,153
train,Сочи,Кореновск,183
train,Котлас,Усинск,186
train,Санкт-Петербург,Богородицк,165
train,Когалым,Пермь,164
train,Сальск,Волгоград,155
train,Оренбург,Инза,181
train,Санкт-Петербург,Новоаннинский,158
train,Мытищи,Александров,155
train,Ухта,Вологда,160
train,Санкт-Петербург,Рассказово,153
train,Каменск-Уральский,Нижневартовск,167
train,Кувандык,Челябинск,151
train,Мариинск,Красноярск,171
train,Самара,Кувандык,166
train,Вологда,Коряжма,146
train,Ессентуки,Санкт-Петербург,150
train,Нижний Новгород,Новороссийск,160
train,Агрыз,Пермь,160
train,Нягань,Нижний Тагил,143
train,Уфа,Рузаевка,145
train,Канаш,Пенза,146
train,Пыть-Ях,Абдулино,184
train,Ухта,Лабытнанги,185
train,Нижний Новгород,Микунь,162
train,Янаул,Тобольск,164
train,Адлер,Казань,145
train,Волгоград,Михайловка,184
train,Гудермес,Астрахань,159
train,Сургут,Туймазы,178
train,Балаково,Уфа,183
train,Иркутск,Челябинск,164
train,Петров Вал,Ростов-на-Дону,150
train,Новочеркасск,Самара,151
train,Пермь,Богданович,164
train,Советская Гавань,Владивосток,182
train,Петрозаводск,Беломорск,191
train,Екатеринбург,Вологда,193
train,Свободный,Иркутск,169
train,Ростов Великий,Сергиев Посад,157
train,Ставрополь,Воронеж,185
train,Агрыз,Краснодар,150
train,Оренбург,Губкинский,166
train,Липецк,Краснодар,152
train,Сокол,Архангельск,182
train,Пыть-Ях,Киров,173
train,Ноябрьск,Новосибирск,152
train,Рязань,Армавир,157
train,Ростов-на-Дону,Петров Вал,164
train,Смоленск,Сочи,153
train,Екатеринбург,Лиски,173
train,Лиски,Пенза,165
train,Ярославль,Сокол,144
train,Сочи,Казань,147
train,Пермь,Первоуральск,138
train,Когалым,Тобольск,141
train,Москва,Зуевка,147
train,Липецк,Армавир,131
train,Ершов,Самара,150
train,Брянск,Ростов-на-Дону,134
train,Новочеркасск,Липецк,164
train,Сургут,Златоуст,147
train,Магнитогорск,Нижневартовск,166
train,Владивосток,Чита,164
train,Волгоград,Нижневартовск,146
train,Нижневартовск,Барнаул,154
train,Абинск,Москва,149
train,Славгород,Тюмень,166
train,Тайга,Екатеринбург,157
train,Усть-Кут,Нижнеудинск,138
train,Коряжма,Санкт-Петербург,153
train,Биробиджан,Уссурийск,166
train,Тверь,Мурманск,153
train,Тюмень,Камышлов,172
train,Абакан,Киселёвск,135
train,Туймазы,Санкт-Петербург,141
train,Самара,Миасс,138
train,Новочеркасск,Ессентуки,141
train,Палласовка,Астрахань,152
train,Сургут,Заводоуковск,142
train,Киров,Абакан,142
train,Тула,Минеральные Воды,167
train,Карталы,Саратов,158
train,Прокопьевск,Тюмень,134
train,Дятьково,Москва,157
train,Зеленодольск,Екатеринбург,145
train,Москва,Новопавловск,148
train,Москва,Подпорожье,129
train,Пермь,Когалым,164
train,Саратов,Туапсе,154
train,Рязань,Моршанск,159
train,Челябинск,Ачинск,151
train,Екатеринбург,Нижний Тагил,157
train,Калуга,Унеча,145
train,Ковылкино,Рязань,141
train,Димитровград,Саратов,133
train,Лесозаводск,Комсомольск-на-Амуре,138
train,Ртищево,Саратов,163
train,Новочеркасск,Саратов,150
train,Омск,Славгород,162
train,Новороссийск,Каменск-Шахтинский,156
train,Белово,Омск,140
train,Ярославль,Иваново,146
train,Губкинский,Казань,137
train,Москва,Кинель,135
train,Екатеринбург,Армавир,147
train,Владимир,Новгород Великий,168
train,Уфа,Советский,141
train,Тайга,Братск,150
train,Зверево,Воронеж,144
train,Ульяновск,Нурлат,168
train,Юрга,Иркутск,148
train,Тайшет,Северобайкальск,168
train,Туапсе,Шахты,170
train,Тихвин,Вологда,169
train,Луховицы,Рязань,127
train,Саратов,Нижневартовск,156
train,Волхов,Сыктывкар,134
train,Сызрань,Челябинск,146
train,Саратов,Тюмень,149
train,Екатеринбург,Тихвин,153
train,Сочи,Дагомыс,140
train,Белгород,Пенза,165
train,Лиски,Ростов-на-Дону,132
train,Канаш,Адлер,150
train,Камышлов,Омск,151
train,Тюмень,Кизилюрт,175
train,Нижний Новгород,Адлер,164
train,Ижевск,Сургут,164
train,Ульяновск,Ярославль,150
train,Тюмень,Белово,135
train,Владивосток,Екатеринбург,149
train,Краснодар,Саранск,164
train,Ярославль,Смоленск,134
train,Каменск-Шахтинский,Воркута,140
train,Приобье,Югорск,161
train,Апатиты,Белгород,133
train,Бердск,Томск,140
train,Сургут,Камышлов,173
train,Хасавюрт,Ростов-на-Дону,161
train,Белогорск,Тында,138
train,Михайлов,Волгоград,138
train,Уфа,Димитровград,154
train,Вологда,Волхов,159
train,Томск,Ачинск,158
train,Чита,Белогорск,134
train,Новосибирск,Боготол,142
train,Омск,Улан-Удэ,170
train,Омск,Грязи,144
train,Завитинск,Белогорск,137
train,Рязань,Луховицы,139
train,Чита,Тайшет,127
train,Новосибирск,Карасук,140
train,Тверь,Волгоград,163
train,Златоуст,Сургут,155
train,Киров,Волгоград,167
train,Пыть-Ях,Новосибирск,153
train,Самара,Лиски,149
train,Минеральные Воды,Лоо,137
train,Калачинск,Тюмень,152
train,Зеленодольск,Нижний Новгород,166
train,Бабушкин,Улан-Удэ,134
train,Кораблино,Москва,148
train,Ульяновск,Зеленодольск,143
train,Екатеринбург,Красноуфимск,148
train,Пыть-Ях,Бугульма,139
train,Ачинск,Тюмень,135
train,Ульяновск,Иваново,136
train,Лоо,Белореченск,144
train,Ульяновск,Невинномысск,139
train,Ярославль,Тюмень,133
train,Лабытнанги,Микунь,147
train,Астрахань,Камышлов,162
train,Сызрань,Адлер,141
train,Тайшет,Усть-Кут,141
train,Пенза,Ртищево,148
train,Пермь,Туапсе,159
train,Нижний Новгород,Рыбинск,148
train,Москва,Менделеевск,129
train,Липецк,Ростов-на-Дону,153
train,Москва,Талица,154
train,Тольятти,Сызрань,137
train,Екатеринбург,Крымск,146
train,Новотроицк,Сочи,167
train,Саратов,Лазаревское,158
train,Тамбов,Сызрань,165
train,Дзержинск,Орехово-Зуево,164
train,Омск,Чита,138
train,Кандалакша,Апатиты,139
train,Челябинск,Белгород,136
train,Екатеринбург,Петров Вал,150
train,Новочеркасск,Минеральные Воды,135
train,Сальск,Лазаревское,153
train,Усинск,Ростов-на-Дону,158
train,Навашино,Казань,172
train,Екатеринбург,Талица,155
train,Новосибирск,Владимир,158
train,Ачинск,Ярославль,131
train,Саратов,Палласовка,136
train,Москва,Усть-Лабинск,140
train,Лазаревское,Владикавказ,136
train,Москва,Нарткала,137
train,Лоо,Минеральные Воды,163
train,Тихорецк,Санкт-Петербург,132
train,Рязань,Минеральные Воды,137
train,Уссурийск,Улан-Удэ,169
train,Камышлов,Тюмень,160
train,Александров,Архангельск,173
train,Набережные Челны,Сочи,167
train,Владивосток,Сковородино,155
train,Усть-Катав,Челябинск,144
